0.133858388,4411.613086,27.60576179,0,27.60576179,2.123520138,0,901382144,2184.040462,0.023140926,2.314092644,18139.42857,6406475776,5438685184,52.80495097,0,17422.42097,1.061760069,234.6489752
0.133858388,2597.689649,0,0,0,0,0,901177344,2474.557571,0.033463826,3.34638257,33630.31579,6408998912,5445390336,26.41882649,0,9100.850776,0,213.4951355
0.133858388,494.9509211,0,0,0,0,0,901132288,5373.034287,0.040239149,4.023914931,2901.333333,6408544256,5445935104,13.68647144,2,8797.450823,1.005997807,235.4034868
0.133858388,393.6539672,0,0,0,0,0,900792320,2549.849064,0.004055158,0.405515846,4864,6408781824,5446262784,15.1378472,0,8645.551073,0,152.3183692
0.133858388,157.3065527,0,0,0,0,0,900603904,2344.569002,0.004208176,0.420817649,11468.8,6408454144,5446402048,3.87261449,0,7106.849544,0,73.14253725
0.133858388,280.2782177,0,0,0,0,0,900288512,3459.434001,0.014113306,1.411330602,5071.238095,6412980224,5445738496,14.1184809,2,6641.592766,0,78.0775035
0.133858388,137.991616,0,0,0,0,0,902377472,2967.819682,0.002899834,0.289983413,4096,6402961408,5442641920,3.284912103,0,7240.560081,0,48.99702306
0.133858388,10795.6411,0,0,0,0,0,896737280,2769.086438,0.066729454,6.672945362,5427.2,6415781888,5463126016,25.19860004,0,8371.192046,2.996846795,2438.434342
0.133858388,1698.800695,0,0,0,0,0,900911104,3820.539322,0.021851721,2.172047807,4096,6403379200,5443637248,4.959504834,2,10249.19589,10.06995077,1039.218919
0.133858388,532.1094396,0,0,0,0,0,901849088,2619.996107,0.01285782,1.293458334,20889.6,6404829184,5443764224,21.30964013,0,6579.167272,6.923357021,5.934306018
0.133858388,449.5950505,0,0,0,0,0,902123520,3283.253542,0.009374464,0.937446418,8192,6405742592,5443645440,24.51995939,0,10536.24993,0,45.36272932
0.133858388,863.0171442,0,0,0,0,0,902176768,3308.397525,0.007333575,0.733357468,4096,6404984832,5444177920,10.33160938,1,7728.511739,0,190.240289
0.133858388,873.5488365,0,0,0,0,0,902123520,3126.702387,0.039555969,3.955596919,4388.571429,6404927488,5445156864,21.69072653,0,8413.178967,0,148.6037101
0.133858388,15263.02816,32.13269086,0,32.13269086,6.024879537,0,867540992,2343.67814,0.137341538,13.73415377,13653.33333,6446075904,5457764352,57.71299233,11,9963.142461,0,532.1976924
0.133858388,1223.412455,0,0,0,0,0,873816064,3459.682694,0.004790145,0.479014523,5266.285714,6441930752,5448941568,27.60847109,0,8316.410605,8.981004973,328.3056262
0.133858388,759.653339,1.000860789,0,1.000860789,1.000860789,0,874557440,2402.065894,0.013012269,1.301226927,5071.238095,6441250816,5448187904,34.41774249,0,11529.91629,10.00860789,258.2220836
0.133858388,997.056895,0,0,0,0,0,872370176,3097.176734,0.018598936,1.859893614,13653.33333,6441250816,5448265728,14.9843129,0,8397.479185,0,138.0078751
0.133858388,377.8402225,0,0,0,0,0,874209280,4385.538624,0.170877559,17.0877559,4844.8,6442213376,5448601600,30.01352664,0,9030.281623,0,267.1798935
0.133858388,1085.903357,0,0,0,0,0,875110400,2737.235692,0.003096726,0.309672583,4096,6441168896,5445132288,28.3153322,0,7545.379994,0,113.8849886
0.133858388,1592.856584,0,0,0,0,0,874782720,2702.906923,0.029493263,2.931559432,11008,6441308160,5445496832,12.54989866,0,8009.73539,0,145.4479062
0.133858388,433.3547892,0,0,0,0,0,875253760,3216.104563,0.005922662,0.595795116,5916.444444,6441385984,5444976640,29.16450284,1,13030.2579,0,249.7466097
0.133858388,295.0665127,0,0,0,0,0,874942464,2630.42229,0.010170617,1.017061663,4096,6445580288,5445332992,17.52684237,1,7162.160539,0,22.15516477
0.133858388,199.9785032,0,0,0,0,0,875474944,2646.951645,0.012160109,1.216010863,5739.789474,6441492480,5444673536,14.55710724,0,7616.266712,0,105.5162957
0.133858388,308.5872959,0,0,0,0,0,874876928,3977.017682,0.02274845,2.274844992,4096,6441455616,5445234688,5.108678741,0,6305.269268,0,101.8733701
0.133858388,294.583263,0,0,0,0,0,874848256,3093.124262,0.001903699,0.19036987,4096,6441631744,5445836800,5.435670965,0,6600.067869,0,60.11903327
0.133858388,1258.93333,0,0,0,0,0,874950656,2241.881275,0.010699388,1.0699388,11044.57143,6442618880,5445742592,25.12380292,0,7352.610623,0,63.99661089
0.133858388,173.8202505,0,0,0,0,0,875458560,3739.13332,0.004794931,0.47949308,4096,6441107456,5445214208,12.73170005,0,6594.180883,0,52.94524872
0.133858388,264.422864,0,0,0,0,0,875147264,2425.395925,0.006281302,0.628130203,4096,6441168896,5445570560,10.70362234,0,6549.784734,0,38.49834801
0.133858388,156.3683405,0,0,0,0,0,874782720,2390.344058,0.003187069,0.318706879,11468.8,6441304064,5446017024,8.331346395,0,6517.671466,0,23.90344058
0.133858388,270.3816448,0,0,0,0,0,877817856,3856.914639,0.004075314,0.407531379,6826.666667,6445547520,5446533120,10.06420607,1,6432.498616,0,41.75010692
0.133858388,1694.211618,0,0,0,0,0,877535232,2340.009972,0.001816243,0.180531286,4096,6441353216,5446914048,16.57336054,1,11483.10197,0,53.48017615
0.133858388,207.1701819,0,0,0,0,0,878280704,2281.874468,0.023522177,2.366430601,6321.230769,6441635840,5446004736,8.65329833,0,6303.177806,0,9.007399215
0.133858388,197.835825,0,0,0,0,0,878600192,3513.564252,0.012956727,1.29567271,3650.782609,6440722432,5445705728,7.423096879,0,6488.02588,0,78.14515087
0.133858388,558.1789508,0,0,0,0,0,877649920,2624.244204,0.004919397,0.491939718,4096,6443212800,5446742016,24.82309747,0,6355.811038,0,12.04702771
0.133858388,1238.191474,0,0,0,0,0,877654016,2222.138296,0.043140677,4.314067734,15232,6442303488,5446402048,14.89920846,0,7139.87048,0,125.1203995
0.133858388,249.2308235,0,0,0,0,0,878403584,3093.865363,0.005905568,0.590556777,45056,6442442752,5445873664,7.091816164,0,6521.039417,0,75.06952514
0.133858388,1838.26221,0,0,0,0,0,873676800,2502.910761,0.009181112,0.91811117,5903.058824,6450556928,5450756096,10.48358213,0,6588.603208,0,100.7950506
0.133858388,246.2636076,0,0,0,0,0,873279488,2727.843038,0.037684786,3.76847863,9170.488889,6455758848,5451116544,9.795203125,0,6742.837159,0,72.78236176
0.133858388,10608.22475,0.996919909,0,0.996919909,0.996919909,0,863977472,4138.214541,0.031703071,3.170307103,4096,6465130496,5461942272,24.57013926,0,7664.320257,1.993839817,2374.663222
0.133858388,341.0407818,0,0,0,0,0,874106880,2792.902024,0.014328141,1.432814086,4437.333333,6452531200,5442027520,8.70292285,0,9805.426975,10.08996396,997.8974355
0.133858388,1546.549048,0,0,0,0,0,873721856,2563.362887,0.004860833,0.483207075,10240,6452539392,5442465792,4.826261433,2,6405.431176,7.936108008,43.64859404
0.133858388,659.3630789,0,0,0,0,0,875163648,3733.393675,0.007092502,0.713527035,5802.666667,6451904512,5440942080,30.65287378,0,11363.02373,0,40.96043369
0.133858388,1020.026241,0,0,0,0,0,875642880,2231.809383,0.003212668,0.321266755,4096,6450946048,5440389120,15.42598466,0,6496.643508,0,33.13077357
0.133858388,207.8204783,0,0,0,0,0,875307008,2827.161675,0.030118758,3.011875826,11306.66667,6450987008,5440794624,9.944330495,1,6352.078096,0,19.0753096
0.133858388,322.3116061,0,0,0,0,0,874680320,3880.751854,0.002802643,0.280264261,3072,6451105792,5441503232,12.55698999,0,6350.139221,0,38.03677339
0.133858388,183.9916158,0,0,0,0,0,874545152,2827.871139,0.008099537,0.809953671,4224,6450040832,5441843200,7.964674421,0,6462.705506,0,34.99840518
0.133858388,241.5100215,15.96760473,0,15.96760473,1.995950591,0,880041984,2387.156907,0.084725694,8.472569383,12660.36364,6436700160,5434617856,6.591569165,1,6429.954829,0,19.95950591
0.133858388,178.2772764,0,0,0,0,0,879943680,3445.034074,0.014043022,1.404302184,3827.809524,6436642816,5434834944,9.108204372,0,6724.738383,0,82.66488237
0.133858388,206.258172,0,0,0,0,0,879788032,2560.027899,0.000808852,0.080885159,4096,6436642816,5435138048,10.88420016,0,6451.634291,0,7.077486293
0.133858388,316.4639059,0,0,0,0,0,879517696,3067.418173,0.037200252,3.720025153,10276.57143,6438768640,5435588608,24.17052119,0,6373.920362,0,16.86484765
0.133858388,165.1452128,0,0,0,0,0,880046080,3388.497811,0.001913284,0.191328432,4096,6436667392,5434712064,8.101349288,1,6143.603311,0,74.51674234
0.133858388,2838.489351,0,0,0,0,0,880369664,2420.685895,0.007425318,0.738874035,4915.2,6435651584,5434097664,22.77619387,0,10154.01004,0,17.82100046
0.133858388,114.8806818,0,0,0,0,0,880234496,2337.572134,0.005594085,0.562216821,12697.6,6435651584,5434429440,3.381534703,0,6633.110672,0,42.95538537
0.133858388,292.8649219,0,0,0,0,0,880439296,3639.749321,0.005315644,0.531564394,4096,6436560896,5433954304,10.81696433,0,6263.498073,0,45.13329276
0.133858388,126.2475291,25.04911292,0,25.04911292,2.003929034,0,880799744,2224.361228,0.039777283,3.977728328,27648,6436597760,5433237504,6.217189377,0,6090.942298,0,1.001964517
0.133858388,1073.874946,0,0,0,0,0,880803840,2337.551045,0.010788593,1.078859322,9362.285714,6436515840,5433380864,9.614984077,0,6331.366889,0,53.94348564
0.133858388,213.5653133,0,0,0,0,0,880631808,3080.729543,0.005089529,0.508952931,4096,6436548608,5433856000,2.699546224,0,6775.209869,0,36.92484389
0.133858388,428.6941581,0,0,0,0,0,880644096,2807.448254,0.012362204,1.23622038,4634.947368,6439632896,5433819136,20.68199686,0,6566.996325,0,63.80564214
0.133858388,787.9349832,0,0,0,0,0,906129408,2385.803134,0.061096505,6.109650528,10240,6414614528,5425467392,25.9037683,0,6341.47673,0,11.9990099
