331.2147656,1554546688,9676566528,145416192,2610.386372,2517.232219,1140.620849,1376.61137,1,17783.29685,11099139.28,24.18171949,7825.983884
0,1555275776,9674891264,145461248,2009.849122,9912.074897,2878.596962,7033.477935,0,9379.84,233086.8346,43.40247517,10263.94759
0,1551093760,9679470592,145575936,2180.990609,2512.967962,1444.604481,1068.363481,0,4096,12361.62943,17.60981867,8963.388527
326.6793786,1550696448,9679839232,145702912,2539.732974,1956.092377,1229.031565,727.0608121,0,17280.14662,15024829.21,16.87673266,8125.153569
0.992031065,1545564160,9693581312,145805312,22656.99748,2049.536179,1420.588484,628.947695,0,11468.8,56887.02937,60.53772126,20175.92779
0,1551319040,9683566592,145793024,6492.661325,2590.677651,2051.784765,538.8928858,0,7099.733333,212555.3214,30.33287617,9512.457385
291.605454,1546895360,9683378176,145817600,3966.439583,2869.639831,1436.837946,1432.801884,0,17194.71577,15076918.16,15.39279236,10346.44403
0,1544949760,9689387008,145866752,12930.48152,4246.908674,2821.232476,1425.676198,0,6931.692308,180944.4135,43.22577925,24532.67458
0,1536409600,9700040704,145903616,2538.406843,7049.021993,1829.410439,5219.611554,0,4096,8180.420479,20.52352048,10005.83657
316.9286625,1519525888,9715818496,145915904,6704.031614,2414.600247,1545.02723,869.5730177,0,17281.31959,14941791.95,22.00396076,19331.65801
0,1515450368,9739718656,145895424,10401.62605,1834.573061,1243.880856,590.6922054,0,67174.4,677122.7728,50.85934596,26529.74088
1.002977576,1523265536,9714614272,145883136,18030.52788,3381.037407,2257.702523,1123.334885,0,548329.7391,12649135.94,53.84387252,14526.12423
334.9843182,1529905152,9699557376,145895424,3547.244655,6343.765526,2346.884182,3996.881344,1,17536.48669,13794462.8,23.01487432,9509.167938
120.3942622,1522814976,9714016256,145940480,8073.380525,2963.091842,1848.698671,1114.393171,0,16671.82703,3068847.753,32.4810471,12302.10461
0,1521369088,9715363840,145948672,553.9931449,2300.123437,1570.816006,729.3074313,0,5632,22568.45853,39.82268548,8896.949584
1.006121399,1528274944,9705881600,145973248,661.021759,6443.201438,2177.246707,4265.954731,0,13298.64348,3077411.449,18.00215863,8328.672939
318.4034681,1521881088,9713491968,146116608,2453.696726,2679.564186,1573.112135,1106.452052,0,17478.57103,12365262.37,17.34748509,9620.759791
0,1527017472,9709051904,146157568,172.7775956,2782.315074,1914.455197,867.8598768,0,5575.111111,49823.49791,31.06605819,13075.49068
68.5167835,1519407104,9725984768,146190336,6820.442757,2287.251449,1622.235609,665.0158398,0,13218.90909,293026.131,26.8787157,9978.260397
257.0754221,1515503616,9729490944,146161664,3670.797888,3224.403356,1970.911569,1253.491787,0,17027.79043,14896823.22,31.6369431,12789.00404
6.041511397,1517309952,9727602688,146149376,3422.516206,2453.860546,1837.626383,616.2341625,0,4923.076923,64442.78823,28.13053594,11928.96425
0,1513906176,9733398528,146173952,1331.302736,4853.331392,1462.826611,3390.504781,1,13225.984,1659859.416,15.42597617,9466.707013
226.3230737,1507926016,9739567104,146190336,1924.244635,2668.020022,1621.15118,1046.868843,0,17107.13402,13235548.82,26.51420547,11999.11098
0,1516331008,9731948544,146067456,402.7493952,3969.385831,2342.358423,1627.027408,0,13312,106694.5264,35.13355098,13028.24163
0,1516371968,9732096000,146083840,115.503678,10983.70873,3317.028702,7666.68003,1,8192,24261.69565,8.375829259,6383.30583
335.6567884,1520037888,9727680512,146096128,3251.675138,3612.306389,2441.503544,1170.802845,0,16867.33699,15350448.05,26.36738177,8938.859948
18.17979452,1518387200,9728794624,146067456,2093.706335,2533.05137,1526.092751,1006.958619,0,9830.4,148928.8767,38.94249076,10327.13327
0.996039897,1514516480,9734492160,146157568,4526.00529,4598.716203,1872.555006,2726.161197,1,14535.11111,2084767.282,19.20728835,7748.194356
320.3809477,1505218560,9751232512,146198528,4285.343919,2335.19902,1683.492433,651.7065862,0,17460.75561,13151331.45,20.8398425,9686.051323
0,1509965824,9746022400,146194432,409.4790429,2708.628039,1753.176939,955.4511,0,4758.588235,163581.3168,40.85234354,11139.85208
116.4649395,1499471872,9758617600,146264064,10991.88067,2378.495188,1558.22057,820.2746173,3,21796.57143,459562.6194,22.08228043,9412.575933
615.4218473,1501442048,9758515200,146313216,30241.31174,13268.41536,5205.194168,8063.221193,2,17781.42275,14785547.72,14.54617037,8321.140705
651.8751091,1478926336,9977335808,146403328,13812.03664,2415.5979,1549.068924,866.5289766,2,22990.26286,3979797.449,35.19616782,10367.68288
719.1774144,1463820288,9988694016,146530304,6807.943501,12783.58056,6888.749952,5894.830605,2,12922.69822,4411902.937,57.85062613,11125.02815
662.663257,1445830656,10002677760,146677760,5983.80953,11006.36053,6662.344961,4344.015572,0,16287.82924,15139768.23,28.81313528,7440.081478
659.6064988,1442914304,10006863872,146817024,4628.238933,28538.97451,20038.04591,8500.928604,0,16166.42495,16576862.75,49.30256989,11753.98793
44.56270113,1416318976,10028244992,146853888,17913.19307,37567.36984,23405.54598,14161.82386,1,4778.666667,203270.7356,94.0732572,15985.85624
126.0598933,1412284416,10023333888,146907136,15483.86828,21018.77709,12944.10346,8074.673628,1,15188.62517,10731093.69,73.72202858,11083.49852
452.2862871,1375612928,10061119488,147042304,18267.68015,83136.12781,39454.84791,43681.2799,0,15906.01993,4877064.153,61.83680405,8996.829927
614.1236185,1338654720,10082291712,147124224,30965.07617,18201.94169,4812.641951,13389.29974,1,15463.22166,15470327.86,83.18039992,16728.84778
258.161494,1344024576,10073251840,146952192,4057.820239,71826.70755,37566.9828,34259.72474,1,8065.267327,2435864.336,87.94677154,12531.29846
162.8902519,1349345280,10062426112,146939904,3229.651167,42265.99838,13413.3084,28852.68999,0,4959.431953,842749.9215,90.20150506,14748.60626
401.7785545,1338949632,10078511104,146726912,7729.783963,53989.73546,24497.6062,29492.12926,3,16851.34884,14341475.61,78.76345084,10939.06439
219.5288327,1338712064,10077507584,146726912,15171.54741,34679.54107,7964.185276,26715.3558,0,11637.62162,1726527.107,91.40323735,12053.03509
66.74479425,1323450368,10076934144,146825216,20251.56601,39460.12008,22372.45656,17087.66352,0,14553.72757,4363985.841,98.05593379,9778.610454
717.7961756,1313558528,10085679104,147066880,12219.53016,50191.74762,12228.5276,37963.22002,2,15973.51724,14819215.96,63.37848992,10898.90516
374.6861807,1311870976,10085879808,147197952,12426.92689,24934.92045,14551.46674,10383.45371,1,17045.19641,13127073.99,82.64182325,11693.37241
6.04766244,1304907776,10100318208,147189760,4445.031893,21434.93157,15583.81816,5851.11341,0,4588.307692,120243.6564,100,12586.19348
2.006986438,1297330176,10100871168,147247104,9669.660657,19232.95103,13049.42582,6183.525215,0,3959.466667,59599.46926,98.82654664,11364.5607
118.0455326,1296248832,10102038528,147349504,7377.34132,16089.5052,8982.558776,7106.946424,0,4716,609042.3048,90.94899323,35551.88404
247.2216795,1293869056,10102022144,147542016,3193.115212,39249.90273,26692.03029,12557.87243,1,14244.00276,20382015.35,33.65322599,9369.701653
650.8433465,1292861440,10107043840,147603456,5550.1918,35462.95201,24005.10521,11457.84679,0,15254.8046,10631119.54,41.44440793,8214.64433
384.6000002,1282793472,10111516672,147562496,5164.628574,20322.86339,14663.7491,5659.114288,1,13521.83607,1647950.064,87.92269933,13598.85663
200.9950176,1286115328,10110582784,147582976,3340.537193,34523.9092,23570.68571,10953.22348,0,4282.595556,968377.9152,83.53851925,14819.36265
246.7519781,1263722496,10126491648,147607552,17196.02596,41536.91464,27730.74348,13806.17116,2,16000.64646,12608739.53,74.38936578,13468.87713
584.0748906,1259212800,10125725696,147574784,10518.38316,42582.0806,25972.19914,16609.88146,2,16788.46097,18191298.46,53.65793779,15211.1228
88.81995716,1262690304,10121773056,147582976,16600.3502,22602.18415,14803.99151,7798.192643,0,5744.941176,389865.7212,96.88638564,12230.20871
114.9932136,1264099328,10119966720,147570688,11073.3465,32833.06234,22753.65718,10079.40516,0,5521.568627,563166.7644,94.5402823,26053.46244
68.33830599,1274249216,10103361536,147558400,11938.09907,22822.98425,13943.02437,8879.959878,1,15387.37968,11567022.07,56.4946688,12745.09407
768.8227704,1266946048,10113368064,147582976,9197.104393,58925.55321,38058.21518,20867.33803,2,17204.04784,18551743.05,39.25904241,15826.83675
133.1250199,1237430272,10143510528,147615744,18519.39186,3944.704536,2807.636697,1137.067839,0,10732.67925,1138733.403,88.28887758,15305.37352
63.0604886,1228382208,10146144256,147599360,14303.72035,46696.79229,34219.82419,12476.9681,1,4556.151899,360281.5877,95.70592111,15079.46446
119.4260457,1248649216,10133307392,147566592,5300.910701,29202.17713,15472.19619,13729.98094,0,14298.10526,8724371.706,53.40598982,10454.29511
745.0325705,1254776832,10127966208,147677184,5903.410689,63645.92832,42413.99611,21231.93221,1,15682.70279,19629954.6,42.8443776,10566.09779
383.8445649,1233059840,10148786176,147693568,12055.33875,6066.960551,3488.85493,2578.105621,0,19100.0381,4040954.385,74.44686377,11833.69622
231.5669501,1229672448,10147168256,147656704,2838.179543,49360.37566,34490.61074,14869.76493,1,5816.963351,1099487.796,88.04214872,13556.56261
237.2381138,1220493312,10151493632,147685376,9710.746589,20281.35622,11593.63643,8687.719786,0,14604.73298,11169226.45,92.19258839,14288.34108
372.5714206,1196351488,10175803392,147668992,29333.4542,291460.6084,278071.1971,13389.4113,2,18195.69231,4763758.6,92.9308676,12120.65457
345.6792753,1228263424,10139926528,147652608,2847.595653,29114.21073,20144.58501,8969.625717,2,17277.89176,14715123.88,37.86889548,10566.76417
6.999805425,1224056832,10144935936,148402176,2487.930843,1197906.702,1162373.689,35533.01228,0,14219.63636,1251293.218,60.61199299,10829.69897
89.26086934,1240510464,10128687104,148221952,780.2804084,721670.1169,672578.6446,49091.47228,2,16682.42286,11711924.68,52.27925786,12859.58277
172.2711509,1237180416,10131267584,148180992,2452.38874,79688.27813,73298.40452,6389.873609,1,15763.9633,3402398.793,30.49858137,7507.655962
299.6398229,1237118976,10150436864,148213760,2369.878599,69607.23885,46645.95021,22961.28865,0,17249.55196,15070886.31,53.17089325,10965.60685
288.0277143,1234649088,10149433344,148226048,2017.194096,55378.32855,47349.55602,8028.772536,1,17251.80759,13630239.51,49.69255759,11421.09895
31.650773,1243193344,10132705280,148242432,892.1561639,79206.05943,61297.65643,17908.403,0,14327.60656,1728891.824,35.96763706,10821.59711
320.6255187,1245380608,10129973248,148209664,1549.022037,15343.93498,9958.428221,5385.50676,1,17348.32634,14913960.13,42.94879521,11335.11404
321.6321592,1245335552,10132779008,148205568,3820.509106,88426.80045,68021.69477,20405.10567,1,17479.41371,14816705.83,44.12107283,10513.66432
0,1230565376,10151104512,148205568,11296.50732,61977.51199,51426.35776,10551.15423,0,15904,764780.3577,67.56677549,15555.23848
0,1229058048,10152820736,148205568,2359.436821,87662.22918,65302.28807,22359.94111,0,16311.60558,17442102.88,46.0624438,14450.05847
517.2293872,1240756224,10134564864,148209664,3358.983869,39518.93138,25437.46155,14081.46983,0,18256.98351,12206421.08,44.51183204,12654.0771
0,1240797184,10135068672,148205568,1849.595781,62077.68461,49961.12894,12116.55568,0,11468.8,57455.69906,57.79773522,11602.55641
129.8989276,1237594112,10140684288,148238336,1455.069383,75075.53835,59607.49628,15468.04207,1,16800.84327,12197819.45,37.16331231,10696.01867
159.4076071,1227632640,10151477248,148221952,3638.6519,49062.88915,25525.01932,23537.86983,0,18630.19355,2859118.998,36.29036873,15488.28073
0,1230729216,10147237888,148226048,540.8024665,72156.21987,59782.61952,12373.60035,0,10069.33333,241130.0503,28.38686969,9438.10061
324.5365493,1237848064,10143739904,148246528,2338.691508,73532.88283,55177.29844,18355.58439,1,17204.05232,14673725.35,21.29202751,9867.939451
0,1237864448,10138554368,148258816,300.1374656,81179.70593,64177.56664,17002.13929,0,12204.06557,742314.7374,30.79115911,11877.86541
0,1237057536,10142507008,148262912,4776.776698,33504.09884,18597.69007,14906.40877,1,16110.93333,1442668.149,39.46576191,12514.53808
319.4561359,1238048768,10139099136,148271104,1960.662034,98652.04798,74085.87112,24566.17685,0,17415.81679,13665566.8,26.75696254,13010.84944
0,1237868544,10140172288,148221952,1830.312763,39244.26474,34092.19922,5152.065526,0,5632,45039.08893,46.23649415,10561.03459
324.2554244,1235148800,10142134272,148221952,2765.234147,108739.3587,84800.84951,23938.50916,0,17061.84348,15806843.71,41.09061033,12669.12265
0,1231261696,10147676160,148242432,1503.898715,12444.26057,4851.577254,7592.683312,0,3650.782609,84186.24486,40.93579404,10882.2111
289.0657651,1230901248,10163798016,148254720,2322.528396,111184.2954,82661.80631,28522.48912,1,16916.57683,14314680.72,28.24364446,11354.58327
0,1211850752,10180673536,148258816,9943.504408,59548.47351,52225.56011,7322.913393,0,15952.84211,905714.5026,56.8846562,11959.49689
0,1217536000,10179366912,148258816,363.2653504,44657.68654,29878.57507,14779.11147,0,5802.666667,86864.32994,49.40377162,11235.27834
227.8993685,1234800640,10160533504,148254720,2078.20129,65279.61558,51007.29214,14272.32345,0,17001.01043,14730001.6,22.86535811,9842.84321
2.987988597,1237118976,10159058944,148217856,17182.92642,64052.51555,51866.50206,12186.01349,0,5632,426318.245,73.97543208,14919.02706
96.37012984,1237942272,10159042560,148242432,742.8530842,51061.11098,32099.28408,18961.8269,1,16733.58748,11809067.22,39.70185441,10285.50365
37.55152441,1238204416,10159464448,148238336,1783.697409,68791.42812,52944.68482,15846.7433,0,16129.36898,2980594.934,36.41627618,9766.36094
1.99989908,1231548416,10175836160,148279296,13102.33882,113120.2917,71351.39943,41768.89224,0,9130.666667,164343.7068,77.77113149,15244.23074
322.5759307,1243017216,10151165952,148250624,3752.331854,73477.97344,56801.50126,16676.47218,0,17357.44661,15192558.58,38.85737589,11425.82035
0,1242992640,10151698432,148283392,452.9225533,61754.7877,40471.43586,21283.35184,0,4096,12313.08039,39.82269151,12252.95793
296.9338417,1243111424,10153213952,148295680,2425.459596,54449.8683,45947.76261,8502.105689,1,17076.31567,14494562.54,27.85366677,9562.869346
0,1243078656,10153521152,148283392,238.6971568,88578.80273,65526.90178,23051.90095,0,15484.87805,639426.3752,39.12695628,8729.064381
0,1226801152,10166259712,148312064,4702.648928,17871.46167,10659.4705,7211.991169,0,14669.39535,628864.8932,35.84573525,32788.93801
316.4379955,1226809344,10172329984,148295680,1909.505529,93433.26251,72133.02994,21300.23257,0,17390.8926,14411345.77,22.46684611,9182.635082
0,1218695168,10174251008,148287488,2107.399799,44657.09363,39131.2249,5525.868725,0,6826.666667,103351.4078,41.75876113,9664.971491
320.9186872,1218908160,10179850240,148307968,2107.031756,94100.37919,73258.71619,20841.66299,0,17227.776,15117580.78,27.24541325,10309.51283
15.00075056,1218576384,10175832064,148312064,645.0322741,32525.62742,23026.15211,9499.475305,0,16091.42857,225291.2724,49.30257989,10967.54876
96.69058108,1224265728,10168418304,148283392,621.0127011,77900.71042,61757.37062,16143.3398,0,16632.76836,11738435.9,28.84708293,11302.82988
222.3572816,1224257536,10168582144,148316160,2013.180948,82619.19119,66600.49286,16018.69833,0,19552.54857,3411834.174,35.06810278,9829.58781
0,1224253440,10169229312,148283392,1778.829595,66714.06878,52955.00094,13759.06784,2,8192,24449.95309,36.36143568,10913.73639
308.4140452,1222316032,10169880576,148299776,4669.692003,64705.26669,42410.4704,22294.79629,0,17273.41714,15283422.62,31.38872942,12208.14022
0,1225482240,10165489664,148353024,641.4059798,38766.21887,30608.21207,8158.006802,0,4096,20397.50694,45.23185627,10172.8582
318.9793725,1225506816,10167607296,148320256,2123.206448,110905.1406,79878.41574,31026.72484,1,17267.36742,14475539.11,30.40234786,9750.800694
0,1225494528,10167521280,148295680,329.6949572,21988.34879,7260.303845,14728.04494,0,14677.33333,706000.1632,42.16726678,11161.52715
1.990677302,1232478208,10162814976,148312064,2788.938901,104904.7125,75807.97769,29096.73479,0,7246.769231,93768.86365,49.50455024,11237.37337
324.0661248,1229828096,10168950784,148344832,5718.754395,67470.56718,53253.17866,14217.38852,0,17148.93046,14483941.01,27.37210878,9711.856677
0,1230594048,10162581504,148283392,554.6762629,97017.64979,74178.50675,22839.14304,0,15096.88889,1080501.408,56.58272449,11532.89248
0,1230307328,10162663424,148275200,2231.651907,27837.97694,13534.34195,14303.63499,1,16327.89041,7172996.623,47.58541387,10684.84844
320.2976463,1230442496,10163118080,148299776,2009.86773,100240.1512,75597.25103,24642.90016,0,17813.04889,8023327.92,29.73330256,8952.319213
0,1230102528,10162851840,148271104,384.7517799,46618.26643,35974.78596,10643.48047,0,13653.33333,121538.043,38.28206459,8790.935269
321.5279103,1220718592,10171592704,148287488,5419.754838,118233.8508,83221.47094,35012.37988,1,16792.89703,14747070.52,33.3702123,10585.30167
0,1220718592,10170093568,148307968,250.7984279,13006.26546,4672.505651,8333.759809,0,15769.6,635339.9018,24.98870155,10685.62458
0,1231765504,10158174208,148295680,408.5558661,99252.10477,75329.11104,23922.99373,0,7976.421053,151387.4294,41.9510052,12249.68358
0,1231765504,10160963584,148295680,919.3874318,58968.01897,42472.71755,16495.30142,0,5461.333333,32569.17553,19.75556069,9544.73244
0,1231790080,10161004544,148307968,238.9614176,43909.6625,35706.65921,8203.003283,0,8625.230769,112580.9489,16.20908241,9869.708969
0,1231777792,10160476160,148307968,223.9212856,11627.91247,3907.626364,7720.28611,0,6363.428571,133585.0412,12.64443674,9173.77517
7.036500979,1208020992,10188824576,148320256,27334.79587,50794.49014,36932.58321,13861.90693,0,5207.771429,366444.8875,34.5460345,9804.861506
8.007413736,1208942592,10184376320,148307968,640.5930989,37344.57581,30065.83673,7278.739086,0,10922.66667,32798.36666,22.70663008,9111.435905
0,1207214080,10195226624,148324352,12405.90105,51185.95459,31562.6741,19623.28048,0,9760,467985.8705,32.21123306,9155.333212
0.986298602,1221591040,10170155008,148299776,1354.187981,9591.753907,3441.195823,6150.558084,0,4096,12119.63722,28.84976993,12885.00494
1.007121092,1222836224,10170851328,148328448,241.709062,43429.07572,33619.71628,9809.359433,0,9262.545455,307840.6614,11.54682993,8192.930081
0,1222819840,10171879424,148340736,1003.434852,41772.4732,33989.85647,7782.616728,0,6869.333333,82385.59935,16.23802154,6986.065357
0,1222844416,10172047360,148320256,193.2803139,41570.21184,35157.09132,6413.120518,0,12458.66667,74474.69084,17.65358235,6577.508414
0,1222836224,10172583936,148295680,263.3841629,10915.81031,3279.687852,7636.122454,0,4096,28933.9108,9.883491025,7531.172443
0,1223061504,10172149760,148324352,509.9104106,46763.49306,37661.2416,9102.251456,0,12873.14286,90273.17666,14.4231828,6063.826553
0,1222508544,10173542400,148340736,2293.897874,47479.82488,38335.91432,9143.910559,0,4096,8110.319976,16.21218112,6859.912978
0,1218629632,10176299008,148295680,1113.377219,40443.67825,32006.0844,8437.593845,0,11690.66667,140714.8318,18.64003763,6266.006746
0,1218203648,10176909312,148291584,377.2903298,6544.729588,2659.142245,3885.587343,0,14493.53846,189566.7594,16.43280344,6455.186016
0,1221058560,10172444672,148328448,196.1588821,37310.22002,32774.54628,4535.673743,0,9681.454545,106582.3281,14.50885895,6878.571411
0,1221042176,10174414848,148291584,2482.689333,40258.60948,34368.22882,5890.380659,0,4096,8200.883473,18.80291927,6445.982505
0,1221042176,10174668800,148279296,222.9671995,44436.86737,34744.23547,9692.631903,1,11161.6,110607.5864,15.742628,7674.035523
0,1206067200,10195476480,148283392,5426.124352,8774.990019,3354.877993,5420.112026,0,7982.545455,351953.5565,18.33080492,8629.692137
7.950759313,1206366208,10195238912,148279296,297.1596293,42147.96896,36503.9237,5644.045267,0,9420.8,93628.14167,12.77779722,8542.097037
0,1206755328,10193039360,148254720,535.3496757,44094.63159,38268.41097,5826.220622,0,8484.571429,119982.9734,15.30732687,10163.56309
0,1206775808,10193346560,148262912,211.5065723,37231.11466,31497.59847,5733.51619,0,7381.333333,87954.95845,14.80075221,9455.237472
0,1218678784,10176843776,148254720,1955.862855,10341.29753,3524.984549,6816.312979,0,4096,8250.478121,12.42136401,9343.223331
0,1218699264,10176782336,148242432,207.5288015,38923.06933,32897.78336,6025.285969,0,9808.842105,185056.1133,8.991710107,9479.796498
0.995908391,1209307136,10184597504,148217856,8943.25735,40023.56641,35169.50892,4854.057497,0,3379.2,33653.73634,25.81054629,10475.96036
0,1218854912,10178207744,148258816,1029.294199,59698.05047,37917.73946,21780.31101,0,10130.28571,287359.4892,23.34735651,10606.99829
0,1218830336,10178236416,148258816,312.716353,7611.096412,3484.839103,4126.257309,0,7899.428571,110491.7793,17.01719942,9569.32022
0,1219043328,10179399680,148271104,453.3685704,55784.35043,38121.99165,17662.35879,0,8874.666667,53291.3237,28.17182039,8662.041892
0,1215463424,10179858432,148254720,9700.144184,45986.75937,39318.5991,6668.160267,0,31092.36364,342692.3369,26.14603914,10984.67934
0,1216479232,10179657728,148246528,8001.121382,38439.58983,32313.93209,6125.657739,0,6368.780488,258155.5437,24.0097846,10116.82628
1.00156636,1217396736,10177150976,148197376,8368.08694,8784.738545,3399.316227,5385.422319,0,3803.428571,26665.70277,27.39107705,10378.23062
1.000841036,1219743744,10175811584,148238336,16035.47508,39892.52286,33911.49682,5981.026031,0,5049.37931,146555.1546,23.4873739,10036.43391
0,1218281472,10175324160,148205568,8561.626352,40308.94319,35284.49103,5024.452152,0,9443.555556,170474.3462,26.46311094,9906.494683
0,1223565312,10171809792,148193280,4246.966768,42524.1795,36634.9201,5889.259401,0,6899.809524,143609.9176,26.17817594,7420.546136
0,1221816320,10171527168,148246528,17257.10469,8758.859447,2681.901953,6076.957494,0,3553.882353,61028.16888,18.85261723,27563.48723
0,1218957312,10179538944,148275200,8267.372482,42733.45926,38303.22161,4430.237653,0,5600.653061,274943.2338,15.20469272,13657.39477
0.990133257,1209090048,10194702336,148258816,13426.20697,38727.08209,31831.79409,6895.288004,0,7168,56778.20151,23.93456097,12737.07422
0,1220677632,10172510208,148246528,3505.922384,53231.65505,44334.47444,8897.180603,0,9898.666667,148901.4175,19.03118879,9987.265738
0,1206632448,10190168064,148250624,7208.026658,54590.1579,47059.07126,7531.086644,0,8850.285714,61772.25999,19.51556312,12964.27758
0,1202868224,10197352448,148234240,5895.501726,42887.67095,37101.38229,5786.288658,0,7606.857143,53352.08632,16.76774806,14222.74762
0,1198174208,10203619328,148258816,6360.608374,52178.9218,38118.78702,14060.13478,0,6144,24501.30273,38.17862268,12431.10122
